  SAMPLE,LOCALITY,REGION,STATE,STYLE,ZONE
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
Aberfoyle_2,Aberfoyle,Northeast Tasmania,TAS,Vein,Sector
